namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
KOTA BANJARMASIN,yusrifannor.jpg,Partai Hati Nurani Rakyat,277347,6,"AHMAD YUSRIFANNOOR, S.Sos",Laki-Laki,13,274,61965
KOTA BANJARMASIN,puzi astuti.JPG,Partai Hati Nurani Rakyat,277478,7,PUZI ASTUTI,Perempuan,13,274,61965
KOTA BANJARMASIN,jamiah.JPG,Partai Hati Nurani Rakyat,277822,8,JASMIAH,Perempuan,13,274,61965
KOTA BANJARMASIN,aguzs tiyanor.JPG,Partai Hati Nurani Rakyat,278013,9,AGUS TIYANOR,Laki-Laki,13,274,61965
KOTA BANJARMASIN,sri murdiati.jpg,Partai Hati Nurani Rakyat,259320,1,SRI MURDIATI ASNANIAH,Perempuan,13,275,61965
KOTA BANJARMASIN,M.Rakhmadani 2.jpg,Partai Hati Nurani Rakyat,162324,2,MUHAMMAD RAKHMADANI,Laki-Laki,13,275,61965
BANJAR,hereansyah.jpg,Partai Hati Nurani Rakyat,161615,1,"H.HEREANSYAH, SP",Laki-Laki,13,276,61965
KOTA BANJARMASIN,susiladewi.jpg,Partai Hati Nurani Rakyat,162058,2,"HJ.SUSILADEWI, SE,MM,MH",Perempuan,13,276,61965
BANJAR,rita mahrida.jpg,Partai Hati Nurani Rakyat,161893,3,"HJ.RITA MAHRIDA, S.Si",Perempuan,13,276,61965
KOTA BANJARMASIN,marisa.jpg,Partai Hati Nurani Rakyat,238988,4,"MARISA DAMAYANTI, SH",Perempuan,13,276,61965
KOTA MANADO,MARTJE PANGAU.jpg,Partai Hati Nurani Rakyat,263433,1,MARTJE PANGAU,Perempuan,13,283,65702
KOTA MANADO,jawk.jpg,Partai Hati Nurani Rakyat,278071,2,"JACKSON ANDRE WILLIAN KUMAAT, SE",Laki-Laki,13,283,65702
KOTA MANADO,RIVO.jpg,Partai Hati Nurani Rakyat,276413,3,RIVO ROLLY NOVIE SANDEHANG,Laki-Laki,13,283,65702
KOTA MANADO,CECILIA MARIA M MUAJA .jpg,Partai Hati Nurani Rakyat,242343,4,CECILLIA MARIA M. MUAJA,Perempuan,13,283,65702
KOTA MANADO,rini.jpg,Partai Hati Nurani Rakyat,267687,5,RINI ISTIAWATI SUNARTO,Perempuan,13,283,65702
KOTA MANADO,M. Saleh.jpg,Partai Hati Nurani Rakyat,263730,6,MOHAMMAD SALEH,Laki-Laki,13,283,65702
KOTA MANADO,MORDEKHAI.JPG,Partai Hati Nurani Rakyat,246276,7,MORDEKHAI ROHAN MASSIE,Laki-Laki,13,283,65702
KOTA MANADO,YESSY LOPULALAN.jpg,Partai Hati Nurani Rakyat,279262,8,JESSY JOANETE LOPULALAN,Perempuan,13,283,65702
KOTA BITUNG,LAMALO.JPG,Partai Hati Nurani Rakyat,279447,1,NOLDY JOHANIS LAMALO,Laki-Laki,13,284,65702
MINAHASA UTARA,NOVIE NGANGI.JPG,Partai Hati Nurani Rakyat,263991,2,HANOK NOVIE NGANGI,Laki-Laki,13,284,65702
MINAHASA UTARA,enny umbas.jpg,Partai Hati Nurani Rakyat,239208,3,ENNY JULLIE ANGELIA UMBAS,Perempuan,13,284,65702
KOTA BITUNG,UMBOH MANDAGI.jpg,Partai Hati Nurani Rakyat,300376,4,UMBOH AGUSTINUS MANDAGI,Laki-Laki,13,284,65702
KOTA BITUNG,vonny nora lengkong.jpg,Partai Hati Nurani Rakyat,280533,5,VONY NORA LENGKONG,Perempuan,13,284,65702
KOTA BITUNG,susianti wewengkang.jpg,Partai Hati Nurani Rakyat,279927,6,SUSIANTI WEWENGKANG,Perempuan,13,284,65702
MINAHASA UTARA,fuad.jpg,Partai Hati Nurani Rakyat,280305,7,"FUAD HASSAN KEMAL IGNASIUS TANGKUDUNG, SH",Laki-Laki,13,284,65702
KOTA BITUNG,VONNY SIGAR 1.jpg,Partai Hati Nurani Rakyat,297577,8,"VONNY OLGA SIGAR, SE",Perempuan,13,284,65702
KOTA MANADO,TONI SAMPAKANG.jpg,Partai Hati Nurani Rakyat,224192,1,"TONI SAMPAKANG, ST",Laki-Laki,13,285,65702
KOTA MANADO,tindi.JPG,Partai Hati Nurani Rakyat,264456,2,JIM ROBERT TINDI,Laki-Laki,13,285,65702
KEPULAUAN SANGIHE,Stefanny Makatumpias.jpg,Partai Hati Nurani Rakyat,264244,3,"STEFFANY MAKATUMPIAS, SIP",Perempuan,13,285,65702
KOTA MANADO,sasuang.jpg,Partai Hati Nurani Rakyat,263155,4,OCTAVIANUS SASUANG,Laki-Laki,13,285,65702
KEPULAUAN TALAUD,MEILANY SUWUH.jpg,Partai Hati Nurani Rakyat,295148,5,MEILANY SUWUH,Perempuan,13,285,65702
BOLAANG MONGONDOW SELATAN,badu.jpg,Partai Hati Nurani Rakyat,241330,1,Drs. SYAMSUL BAHRI BADU,Laki-Laki,13,286,65702
KOTA KOTAMOBAGU,tungkagi.jpg,Partai Hati Nurani Rakyat,237595,2,HJ. SRI ENDANG HASTUTI TUNGKAGI,Perempuan,13,286,65702
BOLAANG MONGONDOW TIMUR,Paputungan.jpg,Partai Hati Nurani Rakyat,264999,3,"SAPTONO PAPUTUNGAN, SH",Laki-Laki,13,286,65702
MINAHASA,IQBAL DURAND.jpg,Partai Hati Nurani Rakyat,264668,4,IKBAL DURAND,Laki-Laki,13,286,65702
BOLAANG MONGONDOW TIMUR,delly.jpg,Partai Hati Nurani Rakyat,285444,5,"DELY MAMONTO, SE",Perempuan,13,286,65702
KOTA KOTAMOBAGU,DOLLY PAPUTUNGAN.jpeg,Partai Hati Nurani Rakyat,281124,6,"DOLLY HARJO PAPUTUNGAN, SE",Laki-Laki,13,286,65702
BOLAANG MONGONDOW SELATAN,Irawan Hundow.jpg,Partai Hati Nurani Rakyat,281354,7,"IRAWAN HUNDOW, S.AP",Laki-Laki,13,286,65702
BOLAANG MONGONDOW TIMUR,MARYAM BATALIPU.jpg,Partai Hati Nurani Rakyat,299236,8,MARIYAM BATALIPU,Perempuan,13,286,65702
KOTA MANADO,Regar.jpg,Partai Hati Nurani Rakyat,276483,1,"Dr Drs. ELISA FILSAFAT ARBITER REGAR, M.Hum",Laki-Laki,13,287,65702
KOTA MANADO,elia kumaat.jpg,Partai Hati Nurani Rakyat,277849,2,ELIA NELSON C. KUMAAT,Laki-Laki,13,287,65702
KOTA MANADO,CHINTYA.JPG,Partai Hati Nurani Rakyat,278333,3,CYNTHIA GABRIELLA  PANGEMANAN,Perempuan,13,287,65702
KOTA MANADO,dennis pandeiroot.jpg,Partai Hati Nurani Rakyat,266938,4,DENNIS IMMANUEL CHRISTMAN PANDEIROOT,Laki-Laki,13,287,65702
KOTA MANADO,OBERT MANDAGI.jpg,Partai Hati Nurani Rakyat,297831,5,"OBERT HIBOR FENTJE MANDAGI, SH",Laki-Laki,13,287,65702
KOTA MANADO,niken.jpg,Partai Hati Nurani Rakyat,282440,6,NIKEN HARYANI,Perempuan,13,287,65702
MINAHASA,MGP.jpg,Partai Hati Nurani Rakyat,265612,1,MICHAEL G. PANDEIROOT,Laki-Laki,13,288,65702
KOTA MANADO,MOKALU.jpg,Partai Hati Nurani Rakyat,267781,2,Drs. WEM JULIUS MOKALU,Laki-Laki,13,288,65702
MINAHASA,YUKE TURANGAN.jpeg,Partai Hati Nurani Rakyat,283992,3,JOKLIN YUKE TURANGAN,Perempuan,13,288,65702
MINAHASA,MAX TANGKUDUNG.jpg,Partai Hati Nurani Rakyat,299164,4,MAX EVERT IBRAHIM TANGKUDUNG,Laki-Laki,13,288,65702
MINAHASA,ALEXANDER WARIKI.jpeg,Partai Hati Nurani Rakyat,268343,5,ALEXANDER WARIKI,Laki-Laki,13,288,65702
MINAHASA,HEIS D. PALIT.jpg,Partai Hati Nurani Rakyat,284388,6,HEISE DETTY ANEKE PALIT,Perempuan,13,288,65702
KOTA MANADO,APRILITA RORONG.jpg,Partai Hati Nurani Rakyat,282703,7,APRILITA RORONG,Perempuan,13,288,65702
KOTA MAKASSAR,Pas Foto 4 x 6 edit.jpg,Partai Hati Nurani Rakyat,112613,1,"H. IMBAR ISMAIL, S.T., S.E., M.M., M.H.",Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,268885,2,H. AHMAD TAUFAN,Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,209045,3,NURBAYA HANAPI,Perempuan,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,235559,4,ALEXANDER HEKA,Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,204335,5,"HASRI AGUNG, S.Sos.",Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,200657,6,"ANDI TENRIANI, S.E.",Perempuan,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,138389,7,ANDI MUH. ILHAMDI,Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,236757,8,RONALD. K,Laki-Laki,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,277736,9,"ORVA F KARANGAN, S.H.",Perempuan,13,295,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,11282,1,Drs. ALEXANDER PALINGGI,Laki-Laki,13,296,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,76188,2,"Drs. H. ABD. RAHMAN, M.M.",Laki-Laki,13,296,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,136440,3,TATY. L,Perempuan,13,296,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,239629,4,MUH. ASKARI ASKIN,Laki-Laki,13,296,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,227410,5,"Drs. H. HATTA SALEH, M.Si.",Laki-Laki,13,296,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,113021,6,"INDRIANI MUIN, S.H.",Perempuan,13,296,69268
GOWA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,300247,1,ANDI ABDUL HAKIM,Laki-Laki,13,297,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,31927,2,JAMES ELVIES KAIRUPAN,Laki-Laki,13,297,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,197151,3,"A. BUDIHARI ISTIHARA, S.E.",Perempuan,13,297,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,198397,4,"dr. ABDUL HAMID, Sp.S.",Laki-Laki,13,297,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,238989,5,"M. SJUKRI SOPAMENA, S.T.",Laki-Laki,13,297,69268
GOWA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,300192,6,IKA SASMITA AMIR,Perempuan,13,297,69268
GOWA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,300248,7,KADARUDDIN,Laki-Laki,13,297,69268
KOTA MAKASSAR,null,Partai Hati Nurani Rakyat,303891,8,A. TENRIAMMENG,Perempuan,13,297,69268
BANTAENG,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,26758,1,HJ. JURIATI,Perempuan,13,298,69268
GOWA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,174477,2,DARWIS TOMPO,Laki-Laki,13,298,69268
KEPULAUAN SELAYAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,203915,3,RAHMATULLAH BASRI,Laki-Laki,13,298,69268
KEPULAUAN SELAYAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,203711,4,RAHMIWATI,Perempuan,13,298,69268
JENEPONTO,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,176468,5,MA GALATUNG,Laki-Laki,13,298,69268
JENEPONTO,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,210448,6,NURUL MUTHIA AMIN,Perempuan,13,298,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,69200,7,MOH. BAKTI ASHARI,Laki-Laki,13,298,69268
GOWA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,53227,1,"ANDI M. TAKDIR HASYIM, S.E., M.M.",Laki-Laki,13,299,69268
SINJAI,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,26848,2,"H. ANDI FAJAR YANWAR, S.E.",Laki-Laki,13,299,69268
BULUKUMBA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,26953,3,"HJ. HILMIATY ASIP, S.T.",Perempuan,13,299,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,300222,4,"ARIANTO AGO, S.T.",Laki-Laki,13,299,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,205740,5,MOHAMMAD SUL DJAFAR,Laki-Laki,13,299,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,234940,6,NIRWANA,Perempuan,13,299,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,180990,1,ERAS.D.S.RACHMAN,Laki-Laki,13,300,69268
BARRU,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,87567,2,Drs. H. A. ANWAR AKSA,Laki-Laki,13,300,69268
KOTA MAKASSAR,Pas Foto 4x6.jpg,Partai Hati Nurani Rakyat,64779,3,"FARADILA ABDAL, S.H., M.H.",Perempuan,13,300,69268
KOTA MAKASSAR,Foto.jpg,Partai Hati Nurani Rakyat,23873,4,"RUSTAM YASAF, S.E.",Laki-Laki,13,300,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,149536,5,ERWANI DJAFAR,Perempuan,13,300,69268
MAROS,Syafaruddin.jpg,Partai Hati Nurani Rakyat,283525,6,"SYAFARUDDIN AHMAD, S.Sos.",Laki-Laki,13,300,69268
PANGKAJENE DAN KEPULAUAN,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,120301,7,"WAHYU ZAMZAMI HIJAZ, S.H.",Laki-Laki,13,300,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,174954,8,"AKBAR HASAN, S.Sos.",Laki-Laki,13,300,69268
MAROS,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,281127,9,SITTI NIRMA,Perempuan,13,300,69268
BONE,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,231601,1,Drs. H. DARWIS,Laki-Laki,13,301,69268
BONE,null,Partai Hati Nurani Rakyat,303892,2,"H. ANDI SYAMSUL BACHTIAR, S.Sos.",Laki-Laki,13,301,69268
BONE,Andi Tenri Sumpala 4 x 6.jpg,Partai Hati Nurani Rakyat,300134,3,A. TENRI SUMPALA,Perempuan,13,301,69268
KOTA MAKASSAR,Pas Foto Roswati 4 x 6.jpg,Partai Hati Nurani Rakyat,300212,4,ROSWATI,Perempuan,13,301,69268
BONE,Zainal Usman08012018012843.jpg,Partai Hati Nurani Rakyat,262487,5,SAINAL USMAN,Laki-Laki,13,301,69268
BONE,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,263247,6,"MURNIATY, S.Pd.",Perempuan,13,301,69268
BONE,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,248560,7,AMIRUDDIN. K,Laki-Laki,13,301,69268
WAJO,4x6.JPG,Partai Hati Nurani Rakyat,30415,1,"Dr. H. ANDI SYAHRIAL MAKKURADDE, S.E., S.H., M.M.",Laki-Laki,13,302,69268
WAJO,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,102663,2,"SURAHMANSAH SAID, M.Ph.",Laki-Laki,13,302,69268
KOTA MAKASSAR,Andi Maharadina 4 x 6.jpg,Partai Hati Nurani Rakyat,101993,3,ANDI MAHARADINA,Perempuan,13,302,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,242506,4,ANDI BIMA MAHESA ODDANG,Laki-Laki,13,302,69268
WAJO,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,30990,5,"ANDI BAKHTIAR, S.Pd.",Laki-Laki,13,302,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,271345,6,MURNIATY RASYID,Perempuan,13,302,69268
KOTA MAKASSAR,Foto Ukuran 5 R.jpg,Partai Hati Nurani Rakyat,283825,1,"Drs. H. AMBO DALLE, M.B.A.",Laki-Laki,13,303,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,75309,2,"SALEH RAHIM, S.E., M.B.A.",Laki-Laki,13,303,69268
KOTA MAKASSAR,4 X 6.jpg,Partai Hati Nurani Rakyat,300050,3,HJ. SURYATI,Perempuan,13,303,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,39005,4,"Drs. H. MUSTAMIN AMIR, M.Si.",Laki-Laki,13,303,69268
KOTA MAKASSAR,4 X 6.jpg,Partai Hati Nurani Rakyat,214209,5,"S AMIRULLAH, S.H.",Laki-Laki,13,303,69268
KOTA MAKASSAR,4 X 6.jpg,Partai Hati Nurani Rakyat,300107,6,"ELVIRA HERYANI, S.P.",Perempuan,13,303,69268
KOTA MAKASSAR,CCI16018.jpg,Partai Hati Nurani Rakyat,234030,7,IRWAN A. PATURUSI,Laki-Laki,13,303,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,281386,8,ISMAIL SELLERY,Laki-Laki,13,303,69268
KOTA MAKASSAR,4 X 6 Warna.jpg,Partai Hati Nurani Rakyat,300061,9,"AJENG KARTIKA SARI, S.K.M.",Perempuan,13,303,69268
TANA TORAJA,JHON 4 X 608012018010838.jpg,Partai Hati Nurani Rakyat,299925,1,JOHN DIPLOMASI,Laki-Laki,13,304,69268
KOTA MAKASSAR,Pas Foto 4x6.jpg,Partai Hati Nurani Rakyat,214502,2,"ANTHON PARANOAN, S.T.",Laki-Laki,13,304,69268
TORAJA UTARA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,177242,3,"RITA LONDONGSALU, S.H., M.H.",Perempuan,13,304,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,280537,4,"PITHER SINGKALI, S.T.",Laki-Laki,13,304,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,212631,5,VIORA ARY,Perempuan,13,304,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,24149,1,Ir. I NYOMAN SUMARYA,Laki-Laki,13,305,69268
KOTA PALOPO,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,24090,2,"WAHYUDDIN M. NUR, S.H., M.H.",Laki-Laki,13,305,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,98401,3,Dra. NURHAEDAH TARAU,Perempuan,13,305,69268
KOTA MAKASSAR,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,36697,4,"Drs. H. MUH. AMIR ANAS, S.Pi., M.Si., Ph.D",Laki-Laki,13,305,69268
LUWU UTARA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,24045,5,"YUSROAN ARAS, S,Pd.",Laki-Laki,13,305,69268
LUWU TIMUR,CCI16018.jpg,Partai Hati Nurani Rakyat,138082,6,BENAZIR WAFIEK SIDDIK,Perempuan,13,305,69268
LUWU,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,274572,7,FRICHARDO SASMITHA,Laki-Laki,13,305,69268
LUWU,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,130804,8,AKIB SABBARAN,Laki-Laki,13,305,69268
KOTA MAKASSAR,Chaulah.jpg,Partai Hati Nurani Rakyat,121152,9,CHAULAH,Perempuan,13,305,69268
LUWU UTARA,Pas Foto 4 x 6.jpg,Partai Hati Nurani Rakyat,299877,10,"RIKARDI PUTRA NUGRAHA, S.H.",Laki-Laki,13,305,69268
KOTA MAKASSAR,Pas Foto Kristina 4 x 6.jpg,Partai Hati Nurani Rakyat,300180,11,KRISTINA LEBANG,Perempuan,13,305,69268
GORONTALO,1. Haspida.jpg,Partai Hati Nurani Rakyat,104058,1,"HASPIDA TADJUDIN, SE",Perempuan,13,312,74716
KOTA GORONTALO,2. Sjarifudin.jpg,Partai Hati Nurani Rakyat,116898,2,SJAFRUDIN ABUBAKAR,Laki-Laki,13,312,74716
BONE BOLANGO,3. Mustad.jpg,Partai Hati Nurani Rakyat,263019,3,MUSTAD  RH SIDIKI,Laki-Laki,13,312,74716
KOTA GORONTALO,4. Yanti.jpg,Partai Hati Nurani Rakyat,151517,4,Ha. YANTI WARTABONE,Perempuan,13,312,74716
KOTA GORONTALO,5. Englaard.jpg,Partai Hati Nurani Rakyat,263371,5,ENGLAARD RICHARD TATIPANG,Laki-Laki,13,312,74716
KOTA GORONTALO,6. Weni.jpg,Partai Hati Nurani Rakyat,130345,6,WENNY JAHJA,Laki-Laki,13,312,74716
KOTA GORONTALO,7. Arman.jpg,Partai Hati Nurani Rakyat,265425,7,ARMAN R. BOUATO,Laki-Laki,13,312,74716
KOTA GORONTALO,8. Isa Nurinda.jpg,Partai Hati Nurani Rakyat,264571,8,ISA NURANDA POPOI,Perempuan,13,312,74716
GORONTALO,1. Yowandris.jpg,Partai Hati Nurani Rakyat,284311,1,"YOWANDRIS TANGAHU, S.KM",Perempuan,13,313,74716
KOTA GORONTALO,2. Febri.jpg,Partai Hati Nurani Rakyat,131719,2,"FEBRIYANTO DUNGGIO, SH",Laki-Laki,13,313,74716
BONE BOLANGO,3. Fatlinawati.jpg,Partai Hati Nurani Rakyat,283832,3,"FATLINAWATI KADJU, S.P",Perempuan,13,313,74716
GORONTALO,4. Ardi.jpg,Partai Hati Nurani Rakyat,284654,4,"ARDI ANSYAH, SE",Laki-Laki,13,313,74716
GORONTALO,6. Metri.jpg,Partai Hati Nurani Rakyat,283575,6,"METRIYANTI TUNGGALI, S.SI",Perempuan,13,313,74716
GORONTALO,1. HK.jpg,Partai Hati Nurani Rakyat,32863,1,"IR. H. HAMID KUNA, MM",Laki-Laki,13,314,74716
GORONTALO,2. Daud.jpg,Partai Hati Nurani Rakyat,114832,2,"DAUD MONOARFA, S.Pd",Laki-Laki,13,314,74716
GORONTALO,3. Yuniarty.jpg,Partai Hati Nurani Rakyat,271659,3,YUNIARTY MOHAMMAD BOBIHOE,Perempuan,13,314,74716
GORONTALO,4. Sutarjo.jpg,Partai Hati Nurani Rakyat,263738,4,"SUTARJO B. YUSUF, A.MA.AK",Laki-Laki,13,314,74716
GORONTALO,5. Kiflun.jpg,Partai Hati Nurani Rakyat,244532,5,KIFLUN P.SANA,Laki-Laki,13,314,74716
GORONTALO,6. Meisti.jpg,Partai Hati Nurani Rakyat,284661,6,"MEISTI MOPANGGA, S.P",Perempuan,13,314,74716
GORONTALO,7. Ispanto.jpg,Partai Hati Nurani Rakyat,264079,7,"ISPANTO SALEH, S.IP",Laki-Laki,13,314,74716
GORONTALO,8. Satrio.jpg,Partai Hati Nurani Rakyat,283456,8,"MUHAMMAD SATRIO PUTRA HALA, A.MD",Laki-Laki,13,314,74716
GORONTALO,9. Nurjannah.jpg,Partai Hati Nurani Rakyat,285101,9,"NURJANNAH,ST.SH",Perempuan,13,314,74716
GORONTALO,1. Guntur.jpg,Partai Hati Nurani Rakyat,267445,1,"GUNTUR M. THALIB, S.IP",Laki-Laki,13,315,74716
GORONTALO,2. Taufikul.jpg,Partai Hati Nurani Rakyat,101401,2,TAUFIKUL RAHMAN,Laki-Laki,13,315,74716
GORONTALO,3. Asia.jpg,Partai Hati Nurani Rakyat,205518,3,ASIA PODUNGGE,Perempuan,13,315,74716
GORONTALO,IMG-20180730-WA0001.jpg,Partai Hati Nurani Rakyat,276218,4,AZIS A. HUSAIN,Laki-Laki,13,315,74716
GORONTALO,5. Sahrul.jpg,Partai Hati Nurani Rakyat,265822,5,SYAHRUL ADI SAPUTRA TOMUTU,Laki-Laki,13,315,74716
GORONTALO,6. Susanti.jpg,Partai Hati Nurani Rakyat,152878,6,SUSANTI S. IGIRISA,Perempuan,13,315,74716
GORONTALO UTARA,1. Kaspian.jpg,Partai Hati Nurani Rakyat,101959,1,"KASPIAN KADIR, S.AP",Laki-Laki,13,316,74716
GORONTALO UTARA,2. Rudi.jpg,Partai Hati Nurani Rakyat,136977,2,RUDI HARTONO UNO,Laki-Laki,13,316,74716
GORONTALO UTARA,3. Fadlun.jpg,Partai Hati Nurani Rakyat,276409,3,FADLUN PATEDA,Perempuan,13,316,74716
GORONTALO UTARA,4. Atin.jpg,Partai Hati Nurani Rakyat,237936,4,ATIN PATEDA,Perempuan,13,316,74716
GORONTALO,5. Riton.jpg,Partai Hati Nurani Rakyat,277183,5,RITON RAHMAN,Laki-Laki,13,316,74716
KOTA GORONTALO,1. Firman.jpg,Partai Hati Nurani Rakyat,114335,1,FIRMAN FERDINAND SOENGE,Laki-Laki,13,317,74716
PAHUWATO,2. Lamuto.jpg,Partai Hati Nurani Rakyat,282363,2,LAMUTO TOWALU,Laki-Laki,13,317,74716
PAHUWATO,3. Nany.jpg,Partai Hati Nurani Rakyat,281685,3,NANY MARTHIPANY S RAZAK,Perempuan,13,317,74716
PAHUWATO,4. Raman.jpg,Partai Hati Nurani Rakyat,281860,4,RAMAN KASADI,Laki-Laki,13,317,74716
PAHUWATO,5. Wana.jpg,Partai Hati Nurani Rakyat,281205,5,WANA POLUMULO,Perempuan,13,317,74716
BOALEMO,6. Rusni.jpg,Partai Hati Nurani Rakyat,283041,6,RUSNI DAULIMA,Perempuan,13,317,74716
PAHUWATO,7. Yusran.jpg,Partai Hati Nurani Rakyat,282150,7,YUSRAN LAINDI,Laki-Laki,13,317,74716
PAHUWATO,8. Lelis.jpg,Partai Hati Nurani Rakyat,280950,8,LELIS ADAM,Perempuan,13,317,74716
BOALEMO,9. Pius.jpg,Partai Hati Nurani Rakyat,243549,9,PIUS HOROKUBUN,Laki-Laki,13,317,74716
BOALEMO,10. Sabrin.jpg,Partai Hati Nurani Rakyat,242300,10,SABRIN SAHRAIN,Perempuan,13,317,74716
PAHUWATO,2. Kasman.jpg,Partai Hati Nurani Rakyat,277510,11,KASMAN MOHAMAD,Laki-Laki,13,317,74716
KOTA AMBON,IMG_3438.JPG,Partai Hati Nurani Rakyat,236574,1,"ABUBAKAR TALAOHU, SE",Laki-Laki,13,325,76096
MALUKU TENGAH,4 x 6.JPG,Partai Hati Nurani Rakyat,152938,2,"EDDYSON SARIMANELLA, SH",Laki-Laki,13,325,76096
KOTA AMBON,IMG_3762a.jpg,Partai Hati Nurani Rakyat,55889,3,"JULIANA SINAY, SE",Perempuan,13,325,76096
KOTA AMBON,IMG_3800a.jpg,Partai Hati Nurani Rakyat,130771,4,"JOSEPH TENGKERY, S. Pd",Laki-Laki,13,325,76096
